# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Feb 23 17:39:53 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=2.28, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471 0.00000 8.19000 1.6000000238 2.5465342999    1.600  0.848  3.8921  4.315    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.95e-14      0.00 7.136e-01 2.717e-01 2.598e-03 7.095e-04 6.445e-03 -1.000 1.467e-02 2.651 4.558 5.116 3.842
0.01471 0.00000 8.19000 1.6500000954 2.5499615669    1.649  0.906  3.9045  4.319    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-14      0.00 7.136e-01 2.717e-01 2.597e-03 7.094e-04 6.444e-03 -1.000 1.465e-02 2.505 4.439 4.973 3.743
0.01471 0.00000 8.19000 1.7000000477 2.5531582832    1.699  0.963  3.9162  4.322    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.137e-01 2.716e-01 2.597e-03 7.093e-04 6.443e-03 -1.000 1.465e-02 2.364 4.327 4.840 3.650
0.01471 0.00000 8.19000 1.7500000000 2.5561456680    1.749  1.017  3.9271  4.324    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.138e-01 2.716e-01 2.596e-03 7.091e-04 6.442e-03 -1.000 1.466e-02 2.228 4.222 4.716 3.561
0.01471 0.00000 8.19000 1.7999998331 2.5589430332    1.799  1.069  3.9372  4.325    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.138e-01 2.715e-01 2.596e-03 7.090e-04 6.441e-03 -1.000 1.466e-02 2.098 4.125 4.603 3.478
0.01471 0.00000 8.19000 1.8047674894 2.5592005253    1.804  1.074  3.9381  4.325    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.139e-01 2.715e-01 2.596e-03 7.090e-04 6.441e-03 -1.000 1.466e-02 2.086 4.116 4.592 3.470
0.01471 0.00000 8.19000 1.8499999046 2.5615673065    1.849  1.119  3.9466  4.324    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.139e-01 2.714e-01 2.596e-03 7.089e-04 6.440e-03 -1.000 1.466e-02 1.973 4.033 4.498 3.398
0.01471 0.00000 8.19000 1.8999999762 2.5640332699    1.899  1.167  3.9553  4.322    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.139e-01 2.714e-01 2.596e-03 7.088e-04 6.439e-03 -1.000 1.465e-02 1.851 3.946 4.400 3.321
0.01471 0.00000 8.19000 1.9357388020 2.5657064915    1.935  1.201  3.9612  4.320    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.140e-01 2.714e-01 2.595e-03 7.088e-04 6.438e-03 -1.000 1.465e-02 1.767 3.886 4.333 3.267
0.01471 0.00000 8.19000 1.9500000477 2.5663545132    1.950  1.215  3.9635  4.320    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.140e-01 2.714e-01 2.595e-03 7.088e-04 6.438e-03 -1.000 1.464e-02 1.734 3.863 4.308 3.246
